date,product_name,quantity_sold,sales_idr
2021-11-07,Vacuum Cleaner,108,1404000.0
2021-11-07,Vinegar,82,5494000.0
2021-11-07,Water,111,1887000.0
2021-11-07,Yogurt,130,7280000.0
2021-11-08,Air Freshener,137,6028000.0
2021-11-08,Apple,77,5621000.0
2021-11-08,BBQ Sauce,77,3465000.0
2021-11-08,Baby Wipes,85,3655000.0
2021-11-08,Banana,114,8436000.0
2021-11-08,Bath Towels,71,1278000.0
2021-11-08,Beef,108,4104000.0
2021-11-08,Bread,102,7344000.0
2021-11-08,Broom,104,3328000.0
2021-11-08,Butter,65,1820000.0
2021-11-08,Canned Soup,102,3162000.0
2021-11-08,Carrots,75,5175000.0
2021-11-08,Cereal,118,2242000.0
2021-11-08,Cereal Bars,97,776000.0
2021-11-08,Cheese,75,4050000.0
2021-11-08,Chicken,93,3534000.0
2021-11-08,Chips,113,565000.0
2021-11-08,Cleaning Rags,100,4800000.0
2021-11-08,Cleaning Spray,138,9108000.0
2021-11-08,Coffee,151,4228000.0
2021-11-08,Deodorant,98,5978000.0
2021-11-08,Diapers,104,2808000.0
2021-11-08,Dish Soap,109,7739000.0
2021-11-08,Dishware,131,2096000.0
2021-11-08,Dustpan,109,6213000.0
2021-11-08,Eggs,80,3120000.0
2021-11-08,Extension Cords,103,5768000.0
2021-11-08,Feminine Hygiene Products,156,1404000.0
2021-11-08,Garden Hose,167,10187000.0
2021-11-08,Hair Gel,111,5883000.0
2021-11-08,Hand Sanitizer,163,7987000.0
2021-11-08,Honey,75,1275000.0
2021-11-08,Ice Cream,104,7488000.0
2021-11-08,Insect Repellent,139,6116000.0
2021-11-08,Iron,140,7980000.0
2021-11-08,Ironing Board,92,6256000.0
2021-11-08,Jam,129,6192000.0
2021-11-08,Ketchup,101,5454000.0
2021-11-08,Laundry Detergent,103,4635000.0
2021-11-08,Lawn Mower,99,7128000.0
2021-11-08,Light Bulbs,151,6191000.0
2021-11-08,Mayonnaise,101,6969000.0
2021-11-08,Milk,140,10360000.0
2021-11-08,Mop,119,952000.0
2021-11-08,Mustard,86,4386000.0
2021-11-08,Olive Oil,147,3528000.0
2021-11-08,Onions,94,5170000.0
2021-11-08,Orange,75,4050000.0
2021-11-08,Pancake Mix,64,896000.0
2021-11-08,Paper Towels,64,2944000.0
2021-11-08,Pasta,71,1917000.0
2021-11-08,Peanut Butter,105,7140000.0
2021-11-08,Pickles,99,2970000.0
2021-11-08,Plant Fertilizer,124,2852000.0
2021-11-08,Potatoes,85,4930000.0
2021-11-08,Power Strips,118,3776000.0
2021-11-08,Razors,99,990000.0
2021-11-08,Rice,113,2599000.0
2021-11-08,Salmon,97,776000.0
2021-11-08,Shampoo,88,6160000.0
2021-11-08,Shaving Cream,112,2464000.0
2021-11-08,Shower Gel,91,5369000.0
2021-11-08,Shrimp,89,3204000.0
2021-11-08,Soap,94,1316000.0
2021-11-08,Soda,111,666000.0
2021-11-08,Spinach,104,4784000.0
2021-11-08,Sponges,97,1261000.0
2021-11-08,Syrup,118,3304000.0
2021-11-08,Tea,110,5940000.0
2021-11-08,Tissues,93,1395000.0
2021-11-08,Toilet Paper,93,3720000.0
2021-11-08,Tomatoes,137,1644000.0
2021-11-08,Toothbrush,104,6032000.0
2021-11-08,Toothpaste,154,6468000.0
2021-11-08,Trash Bags,192,13056000.0
2021-11-08,Trash Cans,165,4785000.0
2021-11-08,Tuna,104,6344000.0
2021-11-08,Vacuum Cleaner,104,1352000.0
2021-11-08,Vinegar,100,6700000.0
2021-11-08,Water,129,2193000.0
2021-11-08,Yogurt,96,5376000.0
2021-11-09,Air Freshener,101,4444000.0
2021-11-09,Apple,81,5913000.0
2021-11-09,BBQ Sauce,129,5805000.0
2021-11-09,Baby Wipes,142,6106000.0
2021-11-09,Banana,92,6808000.0
2021-11-09,Bath Towels,115,2070000.0
2021-11-09,Beef,77,2926000.0
2021-11-09,Bread,76,5472000.0
2021-11-09,Broom,107,3424000.0
2021-11-09,Butter,84,2352000.0
2021-11-09,Canned Soup,82,2542000.0
2021-11-09,Carrots,139,9591000.0
2021-11-09,Cereal,107,2033000.0
2021-11-09,Cereal Bars,71,568000.0
2021-11-09,Cheese,76,4104000.0
2021-11-09,Chicken,84,3192000.0
2021-11-09,Chips,130,650000.0
2021-11-09,Cleaning Rags,76,3648000.0
2021-11-09,Cleaning Spray,100,6600000.0
2021-11-09,Coffee,94,2632000.0
2021-11-09,Deodorant,98,5978000.0
2021-11-09,Diapers,124,3348000.0
2021-11-09,Dish Soap,134,9514000.0
2021-11-09,Dishware,89,1424000.0
2021-11-09,Dustpan,117,6669000.0
2021-11-09,Eggs,150,5850000.0
2021-11-09,Extension Cords,154,8624000.0
2021-11-09,Feminine Hygiene Products,114,1026000.0
2021-11-09,Garden Hose,108,6588000.0
2021-11-09,Hair Gel,150,7950000.0
2021-11-09,Hand Sanitizer,98,4802000.0
2021-11-09,Honey,108,1836000.0
2021-11-09,Ice Cream,176,12672000.0
2021-11-09,Insect Repellent,149,6556000.0
2021-11-09,Iron,100,5700000.0
2021-11-09,Ironing Board,91,6188000.0
2021-11-09,Jam,119,5712000.0
2021-11-09,Ketchup,94,5076000.0
2021-11-09,Laundry Detergent,144,6480000.0
2021-11-09,Lawn Mower,129,9288000.0
2021-11-09,Light Bulbs,100,4100000.0
2021-11-09,Mayonnaise,95,6555000.0
2021-11-09,Milk,67,4958000.0
2021-11-09,Mop,77,616000.0
2021-11-09,Mustard,102,5202000.0
2021-11-09,Olive Oil,120,2880000.0
2021-11-09,Onions,81,4455000.0
2021-11-09,Orange,137,7398000.0
2021-11-09,Pancake Mix,97,1358000.0
2021-11-09,Paper Towels,136,6256000.0
2021-11-09,Pasta,116,3132000.0
2021-11-09,Peanut Butter,95,6460000.0
2021-11-09,Pickles,64,1920000.0
2021-11-09,Plant Fertilizer,98,2254000.0
2021-11-09,Potatoes,138,8004000.0
2021-11-09,Power Strips,76,2432000.0
2021-11-09,Razors,111,1110000.0
2021-11-09,Rice,111,2553000.0
2021-11-09,Salmon,98,784000.0
2021-11-09,Shampoo,119,8330000.0
2021-11-09,Shaving Cream,109,2398000.0
2021-11-09,Shower Gel,133,7847000.0
2021-11-09,Shrimp,96,3456000.0
2021-11-09,Soap,106,1484000.0
2021-11-09,Soda,108,648000.0
2021-11-09,Spinach,151,6946000.0
2021-11-09,Sponges,101,1313000.0
2021-11-09,Syrup,46,1288000.0
2021-11-09,Tea,128,6912000.0
2021-11-09,Tissues,144,2160000.0
2021-11-09,Toilet Paper,60,2400000.0
2021-11-09,Tomatoes,104,1248000.0
2021-11-09,Toothbrush,117,6786000.0
2021-11-09,Toothpaste,180,7560000.0
2021-11-09,Trash Bags,97,6596000.0
2021-11-09,Trash Cans,112,3248000.0
2021-11-09,Tuna,98,5978000.0
2021-11-09,Vacuum Cleaner,124,1612000.0
2021-11-09,Vinegar,79,5293000.0
2021-11-09,Water,120,2040000.0
2021-11-09,Yogurt,129,7224000.0
2021-11-10,Air Freshener,83,3652000.0
2021-11-10,Apple,87,6351000.0
2021-11-10,BBQ Sauce,78,3510000.0
2021-11-10,Baby Wipes,116,4988000.0
2021-11-10,Banana,133,9842000.0
2021-11-10,Bath Towels,143,2574000.0
2021-11-10,Beef,110,4180000.0
2021-11-10,Bread,148,10656000.0
2021-11-10,Broom,118,3776000.0
2021-11-10,Butter,78,2184000.0
2021-11-10,Canned Soup,136,4216000.0
2021-11-10,Carrots,107,7383000.0
2021-11-10,Cereal,142,2698000.0
2021-11-10,Cereal Bars,137,1096000.0
2021-11-10,Cheese,98,5292000.0
2021-11-10,Chicken,86,3268000.0
2021-11-10,Chips,112,560000.0
2021-11-10,Cleaning Rags,147,7056000.0
2021-11-10,Cleaning Spray,90,5940000.0
2021-11-10,Coffee,76,2128000.0
2021-11-10,Deodorant,96,5856000.0
2021-11-10,Diapers,89,2403000.0
2021-11-10,Dish Soap,115,8165000.0
2021-11-10,Dishware,107,1712000.0
2021-11-10,Dustpan,81,4617000.0
2021-11-10,Eggs,209,8151000.0
2021-11-10,Extension Cords,106,5936000.0
2021-11-10,Feminine Hygiene Products,134,1206000.0
2021-11-10,Garden Hose,201,12261000.0
2021-11-10,Hair Gel,118,6254000.0
2021-11-10,Hand Sanitizer,92,4508000.0
2021-11-10,Honey,136,2312000.0
2021-11-10,Ice Cream,65,4680000.0
2021-11-10,Insect Repellent,86,3784000.0
2021-11-10,Iron,97,5529000.0
2021-11-10,Ironing Board,97,6596000.0
2021-11-10,Jam,143,6864000.0
2021-11-10,Ketchup,167,9018000.0
2021-11-10,Laundry Detergent,108,4860000.0
2021-11-10,Lawn Mower,116,8352000.0
2021-11-10,Light Bulbs,62,2542000.0
2021-11-10,Mayonnaise,104,7176000.0
2021-11-10,Milk,93,6882000.0
2021-11-10,Mop,108,864000.0
2021-11-10,Mustard,127,6477000.0
2021-11-10,Olive Oil,122,2928000.0
2021-11-10,Onions,134,7370000.0
2021-11-10,Orange,123,6642000.0
2021-11-10,Pancake Mix,149,2086000.0
2021-11-10,Paper Towels,142,6532000.0
2021-11-10,Pasta,114,3078000.0
2021-11-10,Peanut Butter,131,8908000.0
2021-11-10,Pickles,147,4410000.0
2021-11-10,Plant Fertilizer,114,2622000.0
2021-11-10,Potatoes,119,6902000.0
2021-11-10,Power Strips,99,3168000.0
2021-11-10,Razors,162,1620000.0
2021-11-10,Rice,138,3174000.0
2021-11-10,Salmon,121,968000.0
2021-11-10,Shampoo,95,6650000.0
2021-11-10,Shaving Cream,107,2354000.0
2021-11-10,Shower Gel,105,6195000.0
2021-11-10,Shrimp,120,4320000.0
2021-11-10,Soap,106,1484000.0
2021-11-10,Soda,96,576000.0
2021-11-10,Spinach,119,5474000.0
2021-11-10,Sponges,135,1755000.0
2021-11-10,Syrup,109,3052000.0
2021-11-10,Tea,123,6642000.0
2021-11-10,Tissues,108,1620000.0
2021-11-10,Toilet Paper,95,3800000.0
2021-11-10,Tomatoes,142,1704000.0
2021-11-10,Toothbrush,132,7656000.0
2021-11-10,Toothpaste,177,7434000.0
2021-11-10,Trash Bags,113,7684000.0
2021-11-10,Trash Cans,93,2697000.0
2021-11-10,Tuna,149,9089000.0
2021-11-10,Vacuum Cleaner,84,1092000.0
2021-11-10,Vinegar,101,6767000.0
2021-11-10,Water,81,1377000.0
2021-11-10,Yogurt,103,5768000.0
2021-11-11,Air Freshener,100,4400000.0
2021-11-11,Apple,137,10001000.0
2021-11-11,BBQ Sauce,113,5085000.0
2021-11-11,Baby Wipes,95,4085000.0
2021-11-11,Banana,76,5624000.0
2021-11-11,Bath Towels,155,2790000.0
2021-11-11,Beef,124,4712000.0
2021-11-11,Bread,172,12384000.0
2021-11-11,Broom,146,4672000.0
2021-11-11,Butter,124,3472000.0
2021-11-11,Canned Soup,104,3224000.0
2021-11-11,Carrots,114,7866000.0
2021-11-11,Cereal,109,2071000.0
2021-11-11,Cereal Bars,112,896000.0
2021-11-11,Cheese,142,7668000.0
2021-11-11,Chicken,152,5776000.0
2021-11-11,Chips,153,765000.0
2021-11-11,Cleaning Rags,110,5280000.0
2021-11-11,Cleaning Spray,110,7260000.0
2021-11-11,Coffee,118,3304000.0
2021-11-11,Deodorant,128,7808000.0
2021-11-11,Diapers,97,2619000.0
2021-11-11,Dish Soap,128,9088000.0
2021-11-11,Dishware,113,1808000.0
2021-11-11,Dustpan,100,5700000.0
2021-11-11,Eggs,99,3861000.0
2021-11-11,Extension Cords,49,2744000.0
2021-11-11,Feminine Hygiene Products,71,639000.0
2021-11-11,Garden Hose,145,8845000.0
2021-11-11,Hair Gel,75,3975000.0
2021-11-11,Hand Sanitizer,122,5978000.0
2021-11-11,Honey,128,2176000.0
2021-11-11,Ice Cream,115,8280000.0
2021-11-11,Insect Repellent,147,6468000.0
2021-11-11,Iron,104,5928000.0
2021-11-11,Ironing Board,95,6460000.0
2021-11-11,Jam,113,5424000.0
2021-11-11,Ketchup,76,4104000.0
2021-11-11,Laundry Detergent,143,6435000.0
2021-11-11,Lawn Mower,93,6696000.0
2021-11-11,Light Bulbs,95,3895000.0
2021-11-11,Mayonnaise,124,8556000.0
2021-11-11,Milk,95,7030000.0
2021-11-11,Mop,176,1408000.0
2021-11-11,Mustard,132,6732000.0
2021-11-11,Olive Oil,130,3120000.0
2021-11-11,Onions,107,5885000.0
2021-11-11,Orange,179,9666000.0
2021-11-11,Pancake Mix,83,1162000.0
2021-11-11,Paper Towels,143,6578000.0
2021-11-11,Pasta,126,3402000.0
2021-11-11,Peanut Butter,98,6664000.0
2021-11-11,Pickles,91,2730000.0
2021-11-11,Plant Fertilizer,116,2668000.0
2021-11-11,Potatoes,169,9802000.0
2021-11-11,Power Strips,150,4800000.0
2021-11-11,Razors,105,1050000.0
2021-11-11,Rice,85,1955000.0
2021-11-11,Salmon,106,848000.0
2021-11-11,Shampoo,135,9450000.0
2021-11-11,Shaving Cream,132,2904000.0
2021-11-11,Shower Gel,141,8319000.0
2021-11-11,Shrimp,132,4752000.0
2021-11-11,Soap,137,1918000.0
2021-11-11,Soda,136,816000.0
2021-11-11,Spinach,83,3818000.0
2021-11-11,Sponges,138,1794000.0
2021-11-11,Syrup,113,3164000.0
2021-11-11,Tea,127,6858000.0
2021-11-11,Tissues,123,1845000.0
2021-11-11,Toilet Paper,120,4800000.0
2021-11-11,Tomatoes,126,1512000.0
2021-11-11,Toothbrush,71,4118000.0
2021-11-11,Toothpaste,177,7434000.0
2021-11-11,Trash Bags,87,5916000.0
2021-11-11,Trash Cans,89,2581000.0
2021-11-11,Tuna,117,7137000.0
2021-11-11,Vacuum Cleaner,121,1573000.0
2021-11-11,Vinegar,125,8375000.0
2021-11-11,Water,111,1887000.0
2021-11-11,Yogurt,116,6496000.0
2021-11-12,Air Freshener,129,5676000.0
2021-11-12,Apple,128,9344000.0
2021-11-12,BBQ Sauce,133,5985000.0
2021-11-12,Baby Wipes,135,5805000.0
2021-11-12,Banana,113,8362000.0
2021-11-12,Bath Towels,113,2034000.0
2021-11-12,Beef,93,3534000.0
2021-11-12,Bread,104,7488000.0
2021-11-12,Broom,105,3360000.0
2021-11-12,Butter,136,3808000.0
2021-11-12,Canned Soup,106,3286000.0
2021-11-12,Carrots,101,6969000.0
2021-11-12,Cereal,107,2033000.0
2021-11-12,Cereal Bars,53,424000.0
2021-11-12,Cheese,64,3456000.0
2021-11-12,Chicken,82,3116000.0
2021-11-12,Chips,85,425000.0
2021-11-12,Cleaning Rags,94,4512000.0
2021-11-12,Cleaning Spray,101,6666000.0
2021-11-12,Coffee,65,1820000.0
2021-11-12,Deodorant,89,5429000.0
2021-11-12,Diapers,103,2781000.0
2021-11-12,Dish Soap,95,6745000.0
2021-11-12,Dishware,150,2400000.0
2021-11-12,Dustpan,56,3192000.0
2021-11-12,Eggs,136,5304000.0
2021-11-12,Extension Cords,108,6048000.0
2021-11-12,Feminine Hygiene Products,149,1341000.0
2021-11-12,Garden Hose,111,6771000.0
2021-11-12,Hair Gel,104,5512000.0
2021-11-12,Hand Sanitizer,74,3626000.0
2021-11-12,Honey,132,2244000.0
2021-11-12,Ice Cream,103,7416000.0
2021-11-12,Insect Repellent,123,5412000.0
2021-11-12,Iron,129,7353000.0
2021-11-12,Ironing Board,172,11696000.0
2021-11-12,Jam,100,4800000.0
2021-11-12,Ketchup,51,2754000.0
2021-11-12,Laundry Detergent,77,3465000.0
2021-11-12,Lawn Mower,94,6768000.0
2021-11-12,Light Bulbs,111,4551000.0
2021-11-12,Mayonnaise,160,11040000.0
2021-11-12,Milk,50,3700000.0
2021-11-12,Mop,100,800000.0
2021-11-12,Mustard,120,6120000.0
2021-11-12,Olive Oil,105,2520000.0
2021-11-12,Onions,85,4675000.0
2021-11-12,Orange,62,3348000.0
2021-11-12,Pancake Mix,110,1540000.0
2021-11-12,Paper Towels,130,5980000.0
2021-11-12,Pasta,96,2592000.0
2021-11-12,Peanut Butter,169,11492000.0
2021-11-12,Pickles,65,1950000.0
2021-11-12,Plant Fertilizer,115,2645000.0
2021-11-12,Potatoes,95,5510000.0
2021-11-12,Power Strips,110,3520000.0
2021-11-12,Razors,108,1080000.0
2021-11-12,Rice,110,2530000.0
2021-11-12,Salmon,147,1176000.0
2021-11-12,Shampoo,125,8750000.0
2021-11-12,Shaving Cream,122,2684000.0
2021-11-12,Shower Gel,133,7847000.0
2021-11-12,Shrimp,126,4536000.0
2021-11-12,Soap,122,1708000.0
2021-11-12,Soda,123,738000.0
2021-11-12,Spinach,99,4554000.0
2021-11-12,Sponges,99,1287000.0
2021-11-12,Syrup,136,3808000.0
2021-11-12,Tea,131,7074000.0
2021-11-12,Tissues,67,1005000.0
2021-11-12,Toilet Paper,117,4680000.0
2021-11-12,Tomatoes,121,1452000.0
2021-11-12,Toothbrush,124,7192000.0
2021-11-12,Toothpaste,225,9450000.0
2021-11-12,Trash Bags,123,8364000.0
2021-11-12,Trash Cans,122,3538000.0
2021-11-12,Tuna,148,9028000.0
2021-11-12,Vacuum Cleaner,101,1313000.0
2021-11-12,Vinegar,110,7370000.0
2021-11-12,Water,85,1445000.0
2021-11-12,Yogurt,77,4312000.0
2021-11-13,Air Freshener,141,6204000.0
2021-11-13,Apple,118,8614000.0
2021-11-13,BBQ Sauce,138,6210000.0
2021-11-13,Baby Wipes,91,3913000.0
2021-11-13,Banana,114,8436000.0
2021-11-13,Bath Towels,110,1980000.0
2021-11-13,Beef,118,4484000.0
2021-11-13,Bread,138,9936000.0
2021-11-13,Broom,137,4384000.0
2021-11-13,Butter,120,3360000.0
2021-11-13,Canned Soup,118,3658000.0
2021-11-13,Carrots,139,9591000.0
2021-11-13,Cereal,99,1881000.0
2021-11-13,Cereal Bars,118,944000.0
2021-11-13,Cheese,93,5022000.0
2021-11-13,Chicken,83,3154000.0
2021-11-13,Chips,94,470000.0
2021-11-13,Cleaning Rags,129,6192000.0
2021-11-13,Cleaning Spray,116,7656000.0
2021-11-13,Coffee,95,2660000.0
2021-11-13,Deodorant,93,5673000.0
2021-11-13,Diapers,93,2511000.0
2021-11-13,Dish Soap,163,11573000.0
2021-11-13,Dishware,141,2256000.0
2021-11-13,Dustpan,112,6384000.0
2021-11-13,Eggs,149,5811000.0
2021-11-13,Extension Cords,90,5040000.0
2021-11-13,Feminine Hygiene Products,170,1530000.0
2021-11-13,Garden Hose,73,4453000.0
2021-11-13,Hair Gel,122,6466000.0
2021-11-13,Hand Sanitizer,135,6615000.0
2021-11-13,Honey,97,1649000.0
2021-11-13,Ice Cream,92,6624000.0
2021-11-13,Insect Repellent,86,3784000.0
2021-11-13,Iron,130,7410000.0
2021-11-13,Ironing Board,102,6936000.0
2021-11-13,Jam,128,6144000.0
2021-11-13,Ketchup,74,3996000.0
2021-11-13,Laundry Detergent,71,3195000.0
2021-11-13,Lawn Mower,135,9720000.0
2021-11-13,Light Bulbs,118,4838000.0
2021-11-13,Mayonnaise,136,9384000.0
2021-11-13,Milk,60,4440000.0
2021-11-13,Mop,127,1016000.0
2021-11-13,Mustard,91,4641000.0
2021-11-13,Olive Oil,91,2184000.0
2021-11-13,Onions,145,7975000.0
2021-11-13,Orange,98,5292000.0
2021-11-13,Pancake Mix,89,1246000.0
2021-11-13,Paper Towels,148,6808000.0
2021-11-13,Pasta,159,4293000.0
2021-11-13,Peanut Butter,106,7208000.0
2021-11-13,Pickles,111,3330000.0
2021-11-13,Plant Fertilizer,81,1863000.0
2021-11-13,Potatoes,76,4408000.0
2021-11-13,Power Strips,132,4224000.0
2021-11-13,Razors,104,1040000.0
2021-11-13,Rice,133,3059000.0
2021-11-13,Salmon,168,1344000.0
2021-11-13,Shampoo,145,10150000.0
2021-11-13,Shaving Cream,70,1540000.0
2021-11-13,Shower Gel,147,8673000.0
2021-11-13,Shrimp,148,5328000.0
2021-11-13,Soap,104,1456000.0
2021-11-13,Soda,69,414000.0
2021-11-13,Spinach,138,6348000.0
2021-11-13,Sponges,113,1469000.0
2021-11-13,Syrup,119,3332000.0
2021-11-13,Tea,122,6588000.0
2021-11-13,Tissues,120,1800000.0
2021-11-13,Toilet Paper,89,3560000.0
2021-11-13,Tomatoes,116,1392000.0
2021-11-13,Toothbrush,106,6148000.0
2021-11-13,Toothpaste,258,10836000.0
2021-11-13,Trash Bags,85,5780000.0
2021-11-13,Trash Cans,149,4321000.0
2021-11-13,Tuna,93,5673000.0
2021-11-13,Vacuum Cleaner,155,2015000.0
2021-11-13,Vinegar,116,7772000.0
2021-11-13,Water,112,1904000.0
2021-11-13,Yogurt,134,7504000.0
2021-11-14,Air Freshener,137,6028000.0
2021-11-14,Apple,85,6205000.0
2021-11-14,BBQ Sauce,71,3195000.0
2021-11-14,Baby Wipes,124,5332000.0
2021-11-14,Banana,113,8362000.0
2021-11-14,Bath Towels,175,3150000.0
2021-11-14,Beef,105,3990000.0
2021-11-14,Bread,113,8136000.0
2021-11-14,Broom,156,4992000.0
2021-11-14,Butter,152,4256000.0
2021-11-14,Canned Soup,112,3472000.0
2021-11-14,Carrots,156,10764000.0
2021-11-14,Cereal,131,2489000.0
2021-11-14,Cereal Bars,104,832000.0
2021-11-14,Cheese,91,4914000.0
2021-11-14,Chicken,86,3268000.0
2021-11-14,Chips,148,740000.0
2021-11-14,Cleaning Rags,78,3744000.0
2021-11-14,Cleaning Spray,99,6534000.0
2021-11-14,Coffee,65,1820000.0
2021-11-14,Deodorant,126,7686000.0
2021-11-14,Diapers,112,3024000.0
2021-11-14,Dish Soap,83,5893000.0
2021-11-14,Dishware,80,1280000.0
2021-11-14,Dustpan,139,7923000.0
2021-11-14,Eggs,106,4134000.0
2021-11-14,Extension Cords,146,8176000.0
2021-11-14,Feminine Hygiene Products,160,1440000.0
2021-11-14,Garden Hose,100,6100000.0
2021-11-14,Hair Gel,136,7208000.0
2021-11-14,Hand Sanitizer,138,6762000.0
2021-11-14,Honey,107,1819000.0
2021-11-14,Ice Cream,134,9648000.0
2021-11-14,Insect Repellent,120,5280000.0
2021-11-14,Iron,129,7353000.0
2021-11-14,Ironing Board,145,9860000.0
2021-11-14,Jam,122,5856000.0
2021-11-14,Ketchup,81,4374000.0
2021-11-14,Laundry Detergent,104,4680000.0
2021-11-14,Lawn Mower,86,6192000.0
2021-11-14,Light Bulbs,137,5617000.0
2021-11-14,Mayonnaise,139,9591000.0
2021-11-14,Milk,87,6438000.0
2021-11-14,Mop,119,952000.0
2021-11-14,Mustard,83,4233000.0
2021-11-14,Olive Oil,60,1440000.0
2021-11-14,Onions,121,6655000.0
2021-11-14,Orange,105,5670000.0
2021-11-14,Pancake Mix,147,2058000.0
2021-11-14,Paper Towels,128,5888000.0
2021-11-14,Pasta,144,3888000.0
2021-11-14,Peanut Butter,127,8636000.0
2021-11-14,Pickles,106,3180000.0
2021-11-14,Plant Fertilizer,111,2553000.0
2021-11-14,Potatoes,102,5916000.0
2021-11-14,Power Strips,80,2560000.0
2021-11-14,Razors,127,1270000.0
2021-11-14,Rice,118,2714000.0
2021-11-14,Salmon,140,1120000.0
2021-11-14,Shampoo,94,6580000.0
2021-11-14,Shaving Cream,102,2244000.0
2021-11-14,Shower Gel,112,6608000.0
2021-11-14,Shrimp,102,3672000.0
2021-11-14,Soap,137,1918000.0
2021-11-14,Soda,134,804000.0
2021-11-14,Spinach,109,5014000.0
2021-11-14,Sponges,110,1430000.0
2021-11-14,Syrup,93,2604000.0
2021-11-14,Tea,68,3672000.0
2021-11-14,Tissues,110,1650000.0
2021-11-14,Toilet Paper,113,4520000.0
2021-11-14,Tomatoes,135,1620000.0
2021-11-14,Toothbrush,143,8294000.0
2021-11-14,Toothpaste,192,8064000.0
2021-11-14,Trash Bags,63,4284000.0
2021-11-14,Trash Cans,124,3596000.0
2021-11-14,Tuna,71,4331000.0
2021-11-14,Vacuum Cleaner,70,910000.0
2021-11-14,Vinegar,86,5762000.0
2021-11-14,Water,119,2023000.0
2021-11-14,Yogurt,125,7000000.0
2021-11-15,Air Freshener,123,5412000.0
2021-11-15,Apple,115,8395000.0
2021-11-15,BBQ Sauce,116,5220000.0
2021-11-15,Baby Wipes,137,5891000.0
2021-11-15,Banana,103,7622000.0
2021-11-15,Bath Towels,120,2160000.0
2021-11-15,Beef,105,3990000.0
2021-11-15,Bread,121,8712000.0
2021-11-15,Broom,105,3360000.0
2021-11-15,Butter,122,3416000.0
2021-11-15,Canned Soup,97,3007000.0
2021-11-15,Carrots,163,11247000.0
2021-11-15,Cereal,111,2109000.0
2021-11-15,Cereal Bars,149,1192000.0
2021-11-15,Cheese,148,7992000.0
2021-11-15,Chicken,148,5624000.0
2021-11-15,Chips,155,775000.0
2021-11-15,Cleaning Rags,106,5088000.0
2021-11-15,Cleaning Spray,119,7854000.0
2021-11-15,Coffee,103,2884000.0
2021-11-15,Deodorant,113,6893000.0
2021-11-15,Diapers,90,2430000.0
2021-11-15,Dish Soap,121,8591000.0
2021-11-15,Dishware,94,1504000.0
2021-11-15,Dustpan,74,4218000.0
2021-11-15,Eggs,110,4290000.0
2021-11-15,Extension Cords,113,6328000.0
2021-11-15,Feminine Hygiene Products,110,990000.0
2021-11-15,Garden Hose,118,7198000.0
2021-11-15,Hair Gel,65,3445000.0
2021-11-15,Hand Sanitizer,162,7938000.0
2021-11-15,Honey,93,1581000.0
2021-11-15,Ice Cream,86,6192000.0
2021-11-15,Insect Repellent,54,2376000.0
2021-11-15,Iron,99,5643000.0
2021-11-15,Ironing Board,116,7888000.0
2021-11-15,Jam,121,5808000.0
2021-11-15,Ketchup,112,6048000.0
2021-11-15,Laundry Detergent,156,7020000.0
2021-11-15,Lawn Mower,147,10584000.0
2021-11-15,Light Bulbs,145,5945000.0
2021-11-15,Mayonnaise,110,7590000.0
2021-11-15,Milk,91,6734000.0
2021-11-15,Mop,114,912000.0
2021-11-15,Mustard,95,4845000.0
2021-11-15,Olive Oil,104,2496000.0
2021-11-15,Onions,111,6105000.0
2021-11-15,Orange,127,6858000.0
2021-11-15,Pancake Mix,108,1512000.0
2021-11-15,Paper Towels,161,7406000.0
2021-11-15,Pasta,165,4455000.0
2021-11-15,Peanut Butter,145,9860000.0
2021-11-15,Pickles,140,4200000.0
2021-11-15,Plant Fertilizer,106,2438000.0
2021-11-15,Potatoes,74,4292000.0
2021-11-15,Power Strips,83,2656000.0
2021-11-15,Razors,101,1010000.0
2021-11-15,Rice,127,2921000.0
2021-11-15,Salmon,75,600000.0
2021-11-15,Shampoo,114,7980000.0
2021-11-15,Shaving Cream,117,2574000.0
2021-11-15,Shower Gel,70,4130000.0
2021-11-15,Shrimp,147,5292000.0
2021-11-15,Soap,88,1232000.0
2021-11-15,Soda,67,402000.0
2021-11-15,Spinach,113,5198000.0
2021-11-15,Sponges,143,1859000.0
2021-11-15,Syrup,71,1988000.0
2021-11-15,Tea,136,7344000.0
2021-11-15,Tissues,84,1260000.0
2021-11-15,Toilet Paper,112,4480000.0
2021-11-15,Tomatoes,132,1584000.0
2021-11-15,Toothbrush,126,7308000.0
2021-11-15,Toothpaste,235,9870000.0
2021-11-15,Trash Bags,110,7480000.0
2021-11-15,Trash Cans,104,3016000.0
2021-11-15,Tuna,74,4514000.0
2021-11-15,Vacuum Cleaner,123,1599000.0
2021-11-15,Vinegar,102,6834000.0
2021-11-15,Water,109,1853000.0
2021-11-15,Yogurt,78,4368000.0
2021-11-16,Air Freshener,86,3784000.0
2021-11-16,Apple,101,7373000.0
2021-11-16,BBQ Sauce,119,5355000.0
2021-11-16,Baby Wipes,164,7052000.0
2021-11-16,Banana,172,12728000.0
2021-11-16,Bath Towels,96,1728000.0
2021-11-16,Beef,154,5852000.0
2021-11-16,Bread,159,11448000.0
2021-11-16,Broom,119,3808000.0
2021-11-16,Butter,100,2800000.0
2021-11-16,Canned Soup,62,1922000.0
